station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
000VQ,2023-09-02 17:30:00,22.6,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 17:40:00,21.6,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659424,"lon":4.478559},liveobjects
000VQ,2023-09-02 17:50:00,20.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 18:00:00,20.4,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 18:10:00,20,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659393,"lon":4.478536},liveobjects
000VQ,2023-09-02 18:20:00,19.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 18:30:00,19.4,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659397,"lon":4.478538},liveobjects
000VQ,2023-09-02 18:40:00,19.1,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659405,"lon":4.47854},liveobjects
000VQ,2023-09-02 18:50:00,18.7,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65941,"lon":4.478542},liveobjects
000VQ,2023-09-02 19:00:00,18.5,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 19:10:00,18.2,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659416,"lon":4.478544},liveobjects
000VQ,2023-09-02 19:20:00,18.2,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659424,"lon":4.478546},liveobjects
000VQ,2023-09-02 19:30:00,18.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659428,"lon":4.478547},liveobjects
000VQ,2023-09-02 19:40:00,18.2,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65943,"lon":4.478549},liveobjects
000VQ,2023-09-02 19:50:00,18.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65944,"lon":4.478551},liveobjects
000VQ,2023-09-02 20:00:00,18.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659443,"lon":4.478553},liveobjects
000VQ,2023-09-02 20:10:00,17.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65945,"lon":4.478555},liveobjects
000VQ,2023-09-02 20:20:00,17.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659454,"lon":4.478557},liveobjects
000VQ,2023-09-02 20:30:00,17.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659462,"lon":4.478559},liveobjects
000VQ,2023-09-02 20:40:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 20:50:00,17.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 21:00:00,17.9,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 21:10:00,17.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659466,"lon":4.478561},liveobjects
000VQ,2023-09-02 21:20:00,17.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.659473,"lon":4.478563},liveobjects
000VQ,2023-09-02 21:30:00,17.8,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659477,"lon":4.478565},liveobjects
000VQ,2023-09-02 21:40:00,17.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659485,"lon":4.478566},liveobjects
000VQ,2023-09-02 21:50:00,17.6,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 22:00:00,17.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 22:10:00,17.7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65949,"lon":4.478568},liveobjects
000VQ,2023-09-02 22:20:00,17.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.659492,"lon":4.47857},liveobjects
000VQ,2023-09-02 22:30:00,17.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 22:40:00,17.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-02 22:50:00,17.8,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.6595,"lon":4.478572},liveobjects
000VQ,2023-09-02 23:00:00,17.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659504,"lon":4.478574},liveobjects
000VQ,2023-09-02 23:10:00,17.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65951,"lon":4.478576},liveobjects
000VQ,2023-09-02 23:20:00,17.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659515,"lon":4.478578},liveobjects
000VQ,2023-09-02 23:30:00,17.7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659523,"lon":4.47858},liveobjects
000VQ,2023-09-02 23:40:00,17.5,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.659527,"lon":4.478582},liveobjects
000VQ,2023-09-02 23:50:00,17.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659534,"lon":4.478534},liveobjects
000VQ,2023-09-03 00:00:00,17.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65954,"lon":4.478536},liveobjects
000VQ,2023-09-03 00:10:00,18.2,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659546,"lon":4.478538},liveobjects
000VQ,2023-09-03 00:20:00,18.2,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65955,"lon":4.47854},liveobjects
000VQ,2023-09-03 00:30:00,18.4,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659557,"lon":4.478542},liveobjects
000VQ,2023-09-03 00:40:00,18.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 00:50:00,18.6,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65956,"lon":4.478544},liveobjects
000VQ,2023-09-03 01:00:00,18.3,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.65957,"lon":4.478546},liveobjects
000VQ,2023-09-03 01:10:00,18.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 01:20:00,18.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659573,"lon":4.478548},liveobjects
000VQ,2023-09-03 01:30:00,18.4,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65958,"lon":4.478549},liveobjects
000VQ,2023-09-03 01:40:00,17.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659584,"lon":4.478551},liveobjects
000VQ,2023-09-03 01:50:00,17.6,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 02:00:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 02:10:00,17.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65959,"lon":4.478553},liveobjects
000VQ,2023-09-03 02:20:00,17.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.659595,"lon":4.478555},liveobjects
000VQ,2023-09-03 02:30:00,18.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659565,"lon":4.478533},liveobjects
000VQ,2023-09-03 02:40:00,18.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 02:50:00,18.1,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659573,"lon":4.478535},liveobjects
000VQ,2023-09-03 03:00:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659576,"lon":4.478537},liveobjects
000VQ,2023-09-03 03:10:00,17.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 03:20:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659584,"lon":4.478539},liveobjects
000VQ,2023-09-03 03:30:00,17.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 03:40:00,18.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659588,"lon":4.478541},liveobjects
000VQ,2023-09-03 03:50:00,18.5,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659595,"lon":4.478542},liveobjects
000VQ,2023-09-03 04:00:00,18.6,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659565,"lon":4.478519},liveobjects
000VQ,2023-09-03 04:10:00,18.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659573,"lon":4.478521},liveobjects
000VQ,2023-09-03 04:20:00,18.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659576,"lon":4.478523},liveobjects
000VQ,2023-09-03 04:30:00,18,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659584,"lon":4.478524},liveobjects
000VQ,2023-09-03 04:40:00,17.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.65959,"lon":4.478514},liveobjects
000VQ,2023-09-03 04:50:00,17.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 05:00:00,17.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659595,"lon":4.478516},liveobjects
000VQ,2023-09-03 05:10:00,17.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659603,"lon":4.478518},liveobjects
000VQ,2023-09-03 05:20:00,17.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.659607,"lon":4.47852},liveobjects
000VQ,2023-09-03 05:30:00,18,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.65958,"lon":4.478496},liveobjects
000VQ,2023-09-03 05:40:00,18.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659588,"lon":4.478498},liveobjects
000VQ,2023-09-03 05:50:00,18.4,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.65959,"lon":4.4785},liveobjects
000VQ,2023-09-03 06:00:00,18.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 06:10:00,18.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 06:20:00,18.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659595,"lon":4.478502},liveobjects
000VQ,2023-09-03 06:30:00,19.1,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.659603,"lon":4.478504},liveobjects
000VQ,2023-09-03 06:40:00,19.3,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.659607,"lon":4.478505},liveobjects
000VQ,2023-09-03 06:50:00,19.6,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.659615,"lon":4.478507},liveobjects
000VQ,2023-09-03 07:00:00,20,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 07:10:00,20.5,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 07:20:00,20.4,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 07:30:00,20.8,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.65962,"lon":4.478509},liveobjects
000VQ,2023-09-03 07:40:00,20.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659626,"lon":4.478511},liveobjects
000VQ,2023-09-03 07:50:00,20.8,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.65963,"lon":4.478513},liveobjects
000VQ,2023-09-03 08:00:00,20.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.659637,"lon":4.478515},liveobjects
000VQ,2023-09-03 08:10:00,21.3,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.65964,"lon":4.478517},liveobjects
000VQ,2023-09-03 08:20:00,21.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.65965,"lon":4.478507},liveobjects
000VQ,2023-09-03 08:30:00,21.9,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659657,"lon":4.478543},liveobjects
000VQ,2023-09-03 08:40:00,22.2,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 08:50:00,22.4,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 09:00:00,22.6,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.65966,"lon":4.478545},liveobjects
000VQ,2023-09-03 09:10:00,22.8,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 09:20:00,23.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659664,"lon":4.478547},liveobjects
000VQ,2023-09-03 09:30:00,23.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.65967,"lon":4.478549},liveobjects
000VQ,2023-09-03 09:40:00,23.7,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 09:50:00,24.1,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 10:00:00,24.5,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65964,"lon":4.478526},liveobjects
000VQ,2023-09-03 10:10:00,24.6,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 10:20:00,25.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 10:30:00,25.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 10:40:00,25.1,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65965,"lon":4.478528},liveobjects
000VQ,2023-09-03 10:50:00,25.7,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65963,"lon":4.478508},liveobjects
000VQ,2023-09-03 11:00:00,26.1,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 11:10:00,26.1,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 11:20:00,26,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659634,"lon":4.478462},liveobjects
000VQ,2023-09-03 11:30:00,26.2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 11:40:00,26.8,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65964,"lon":4.478463},liveobjects
000VQ,2023-09-03 11:50:00,26.6,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 12:00:00,26.4,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 12:10:00,26.6,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659645,"lon":4.478465},liveobjects
000VQ,2023-09-03 12:20:00,26.6,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659653,"lon":4.478467},liveobjects
000VQ,2023-09-03 12:30:00,26.9,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659657,"lon":4.478469},liveobjects
000VQ,2023-09-03 12:40:00,26.7,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659664,"lon":4.478471},liveobjects
000VQ,2023-09-03 12:50:00,26.9,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659668,"lon":4.478473},liveobjects
000VQ,2023-09-03 13:00:00,27.3,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659676,"lon":4.478475},liveobjects
000VQ,2023-09-03 13:10:00,27.4,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 13:20:00,28,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65968,"lon":4.478477},liveobjects
000VQ,2023-09-03 13:30:00,28.1,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65966,"lon":4.478457},liveobjects
000VQ,2023-09-03 13:40:00,28.7,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659664,"lon":4.478459},liveobjects
000VQ,2023-09-03 13:50:00,28.4,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65967,"lon":4.47846},liveobjects
000VQ,2023-09-03 14:00:00,29,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65964,"lon":4.478438},liveobjects
000VQ,2023-09-03 14:10:00,28.4,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659645,"lon":4.47843},liveobjects
000VQ,2023-09-03 14:20:00,28.3,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659653,"lon":4.478432},liveobjects
000VQ,2023-09-03 14:30:00,28.1,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65964,"lon":4.478427},liveobjects
000VQ,2023-09-03 14:40:00,28,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65965,"lon":4.478429},liveobjects
000VQ,2023-09-03 14:50:00,27.8,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659653,"lon":4.478431},liveobjects
000VQ,2023-09-03 15:00:00,27.9,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659653,"lon":4.478421},liveobjects
000VQ,2023-09-03 15:10:00,28.1,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 15:20:00,27.8,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 15:30:00,27.7,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 15:40:00,27.7,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659657,"lon":4.478423},liveobjects
000VQ,2023-09-03 15:50:00,27.6,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659664,"lon":4.478424},liveobjects
000VQ,2023-09-03 16:00:00,27.8,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659664,"lon":4.478416},liveobjects
000VQ,2023-09-03 16:10:00,27.7,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659668,"lon":4.478408},liveobjects
000VQ,2023-09-03 16:20:00,27.4,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 16:30:00,27.2,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 16:40:00,26.8,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659676,"lon":4.478409},liveobjects
000VQ,2023-09-03 16:50:00,26.6,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65968,"lon":4.478411},liveobjects
000VQ,2023-09-03 17:00:00,26.2,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659683,"lon":4.478413},liveobjects
000VQ,2023-09-03 17:10:00,25.8,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659664,"lon":4.478383},liveobjects
000VQ,2023-09-03 17:20:00,25.3,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65967,"lon":4.478385},liveobjects
000VQ,2023-09-03 17:30:00,24.9,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659653,"lon":4.478365},liveobjects
000VQ,2023-09-03 17:40:00,24.6,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 17:50:00,24.1,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659657,"lon":4.478367},liveobjects
000VQ,2023-09-03 18:00:00,23.6,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65966,"lon":4.478369},liveobjects
000VQ,2023-09-03 18:10:00,23.4,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659668,"lon":4.478371},liveobjects
000VQ,2023-09-03 18:20:00,23.3,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.65967,"lon":4.478373},liveobjects
000VQ,2023-09-03 18:30:00,23.1,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659676,"lon":4.47836},liveobjects
000VQ,2023-09-03 18:40:00,23.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659683,"lon":4.478362},liveobjects
000VQ,2023-09-03 18:50:00,23.3,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 19:00:00,23.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 19:10:00,23.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659687,"lon":4.478364},liveobjects
000VQ,2023-09-03 19:20:00,23.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659657,"lon":4.478342},liveobjects
000VQ,2023-09-03 19:30:00,23,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.659664,"lon":4.478344},liveobjects
000VQ,2023-09-03 19:40:00,22.9,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 19:50:00,22.8,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.659668,"lon":4.478346},liveobjects
000VQ,2023-09-03 20:00:00,22.6,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.659676,"lon":4.478348},liveobjects
000VQ,2023-09-03 20:10:00,22.6,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.65968,"lon":4.47835},liveobjects
000VQ,2023-09-03 20:20:00,22.5,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.659683,"lon":4.478352},liveobjects
000VQ,2023-09-03 20:30:00,22.5,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.65969,"lon":4.478354},liveobjects
000VQ,2023-09-03 20:40:00,22.5,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 20:50:00,22.4,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.6597,"lon":4.478344},liveobjects
000VQ,2023-09-03 21:00:00,22.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659706,"lon":4.478346},liveobjects
000VQ,2023-09-03 21:10:00,21.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 21:20:00,22,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.65971,"lon":4.478347},liveobjects
000VQ,2023-09-03 21:30:00,22.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.659714,"lon":4.478349},liveobjects
000VQ,2023-09-03 21:40:00,22.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 21:50:00,21.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.65972,"lon":4.478351},liveobjects
000VQ,2023-09-03 22:00:00,21.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 22:10:00,21.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659725,"lon":4.478353},liveobjects
000VQ,2023-09-03 22:20:00,21.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.659733,"lon":4.478355},liveobjects
000VQ,2023-09-03 22:30:00,22,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-09-03 22:40:00,21.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.659737,"lon":4.478357},liveobjects
